sogn_idx,sogn,kommune,kommune_idx,landsdel,landsdel_idx,region,region_idx,land,land_idx
369,8325,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
370,7196,Høje-Taastrup,43,Bornholm,4,Hovedstaden,1,Danmark,1
371,8411,Brønderslev,11,Fyn,7,Syddanmark,3,Danmark,1
372,8409,Hjørring,38,Fyn,7,Syddanmark,3,Danmark,1
373,7312,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
374,8823,Struer,84,Sydjylland,8,Syddanmark,3,Danmark,1
375,7750,Faaborg-Midtfyn,15,Østjylland,10,Midtjylland,4,Danmark,1
376,9322,Ringsted,72,Københavns omegn,2,Hovedstaden,1,Danmark,1
377,8919,Esbjerg,14,Nordjylland,11,Nordjylland,5,Danmark,1
378,8013,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
379,7409,Egedal,13,Østsjælland,5,Sjælland,2,Danmark,1
380,8036,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
381,8317,Mariagerfjord,59,Fyn,7,Syddanmark,3,Danmark,1
382,7980,Ikast-Brande,45,Sydjylland,8,Syddanmark,3,Danmark,1
383,9060,Aabenraa,1,Nordjylland,11,Nordjylland,5,Danmark,1
384,7372,Ringsted,72,Københavns omegn,2,Hovedstaden,1,Danmark,1
385,9315,Kalundborg,48,Københavns omegn,2,Hovedstaden,1,Danmark,1
386,8092,Odder,66,Vestjylland,9,Midtjylland,4,Danmark,1
387,7889,Nordfyns,63,Østjylland,10,Midtjylland,4,Danmark,1
388,8770,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
389,9264,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
390,8575,Skive,79,Sydjylland,8,Syddanmark,3,Danmark,1
391,7373,Ringsted,72,Københavns omegn,2,Hovedstaden,1,Danmark,1
392,8176,Syddjurs,86,Vestjylland,9,Midtjylland,4,Danmark,1
393,8107,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
394,7433,Gribskov,29,Østsjælland,5,Sjælland,2,Danmark,1
395,8901,Esbjerg,14,Nordjylland,11,Nordjylland,5,Danmark,1
396,9255,Middelfart,60,Østjylland,10,Midtjylland,4,Danmark,1
397,7899,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
398,7294,Holbæk,39,Københavns omegn,2,Hovedstaden,1,Danmark,1
399,7203,Solrød,81,Byen København,1,Hovedstaden,1,Danmark,1
400,7367,Ringsted,72,Københavns omegn,2,Hovedstaden,1,Danmark,1
401,8932,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
402,8516,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
403,7539,Køge,52,Byen København,1,Hovedstaden,1,Danmark,1
404,8082,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
405,8488,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
406,7146,Hvidovre,42,Bornholm,4,Hovedstaden,1,Danmark,1
407,7786,Odense,67,Østjylland,10,Midtjylland,4,Danmark,1
408,8415,Hjørring,38,Fyn,7,Syddanmark,3,Danmark,1
409,8168,Norddjurs,62,Vestjylland,9,Midtjylland,4,Danmark,1
410,7111,Gentofte,25,Bornholm,4,Hovedstaden,1,Danmark,1
411,7186,Egedal,13,Østsjælland,5,Sjælland,2,Danmark,1
412,8953,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
413,7915,Fredericia,20,Nordjylland,11,Nordjylland,5,Danmark,1
414,7921,Fredericia,20,Nordjylland,11,Nordjylland,5,Danmark,1
415,8180,Syddjurs,86,Vestjylland,9,Midtjylland,4,Danmark,1
416,7942,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
417,7865,Nordfyns,63,Østjylland,10,Midtjylland,4,Danmark,1
418,8679,Morsø,61,Fyn,7,Syddanmark,3,Danmark,1
419,9201,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
420,8188,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
421,7255,Odsherred,68,Københavns omegn,2,Hovedstaden,1,Danmark,1
422,7936,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
423,8878,Varde,92,Nordjylland,11,Nordjylland,5,Danmark,1
424,8484,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
425,7868,Odense,67,Østjylland,10,Midtjylland,4,Danmark,1
426,8951,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
427,7396,Gribskov,29,Østsjælland,5,Sjælland,2,Danmark,1
428,8068,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
429,7932,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
430,7599,Guldborgsund,30,Københavns omegn,2,Hovedstaden,1,Danmark,1
431,7773,Nyborg,64,Østjylland,10,Midtjylland,4,Danmark,1
432,7997,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
433,8229,Syddjurs,86,Vestjylland,9,Midtjylland,4,Danmark,1
434,8489,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
435,8509,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
436,8736,Thisted,88,Fyn,7,Syddanmark,3,Danmark,1
437,8128,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
438,8010,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
439,7537,Køge,52,Byen København,1,Hovedstaden,1,Danmark,1
440,8536,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
441,8606,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
442,8933,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
443,8045,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
444,7151,Ishøj,46,Bornholm,4,Hovedstaden,1,Danmark,1
445,8418,Brønderslev,11,Fyn,7,Syddanmark,3,Danmark,1
446,8867,Varde,92,Nordjylland,11,Nordjylland,5,Danmark,1
447,7970,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
448,8125,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
449,8639,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
450,7112,Gentofte,25,Bornholm,4,Hovedstaden,1,Danmark,1
451,8609,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
452,8554,Skive,79,Sydjylland,8,Syddanmark,3,Danmark,1
453,7845,Odense,67,Østjylland,10,Midtjylland,4,Danmark,1
454,7827,Middelfart,60,Østjylland,10,Midtjylland,4,Danmark,1
455,8296,Rebild,70,Fyn,7,Syddanmark,3,Danmark,1
456,7984,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
457,7353,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
458,7859,Nordfyns,63,Østjylland,10,Midtjylland,4,Danmark,1
459,7967,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
460,8937,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
461,9008,Sønderborg,87,Nordjylland,11,Nordjylland,5,Danmark,1
462,8058,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
463,8611,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
464,8703,Morsø,61,Fyn,7,Syddanmark,3,Danmark,1
465,7506,Næstved,65,Københavns omegn,2,Hovedstaden,1,Danmark,1
466,8547,Skive,79,Sydjylland,8,Syddanmark,3,Danmark,1
467,9317,Holstebro,40,Sydjylland,8,Syddanmark,3,Danmark,1
468,9113,Frederikssund,23,Østsjælland,5,Sjælland,2,Danmark,1
469,7412,Egedal,13,Østsjælland,5,Sjælland,2,Danmark,1
470,9152,Ikast-Brande,45,Sydjylland,8,Syddanmark,3,Danmark,1
471,8686,Thisted,88,Fyn,7,Syddanmark,3,Danmark,1
472,8190,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
473,8203,Mariagerfjord,59,Fyn,7,Syddanmark,3,Danmark,1
474,8775,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
475,7355,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
476,8580,Skive,79,Sydjylland,8,Syddanmark,3,Danmark,1
477,7957,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
478,7178,Lejre,54,Byen København,1,Hovedstaden,1,Danmark,1
479,8442,Frederikshavn,22,Fyn,7,Syddanmark,3,Danmark,1
480,8032,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
481,7492,Køge,52,Byen København,1,Hovedstaden,1,Danmark,1
482,7167,Roskilde,73,Byen København,1,Hovedstaden,1,Danmark,1
483,7926,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
484,8574,Skive,79,Sydjylland,8,Syddanmark,3,Danmark,1
485,8899,Esbjerg,14,Nordjylland,11,Nordjylland,5,Danmark,1
486,8456,Hjørring,38,Fyn,7,Syddanmark,3,Danmark,1
487,7173,Lejre,54,Byen København,1,Hovedstaden,1,Danmark,1
488,8145,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
489,8037,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
490,7791,Odense,67,Østjylland,10,Midtjylland,4,Danmark,1
491,7127,Rudersdal,74,Østsjælland,5,Sjælland,2,Danmark,1
492,8083,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
493,9208,Struer,84,Sydjylland,8,Syddanmark,3,Danmark,1
494,7378,Ringsted,72,Københavns omegn,2,Hovedstaden,1,Danmark,1
495,8388,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
496,7336,Næstved,65,Københavns omegn,2,Hovedstaden,1,Danmark,1
497,7385,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
498,8678,Morsø,61,Fyn,7,Syddanmark,3,Danmark,1
499,8506,Holstebro,40,Sydjylland,8,Syddanmark,3,Danmark,1
500,7199,Greve,28,Byen København,1,Hovedstaden,1,Danmark,1
501,8062,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
502,8893,Esbjerg,14,Nordjylland,11,Nordjylland,5,Danmark,1
503,8048,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
504,7990,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
505,8066,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
506,8589,Skive,79,Sydjylland,8,Syddanmark,3,Danmark,1
507,8874,Varde,92,Nordjylland,11,Nordjylland,5,Danmark,1
508,8806,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
509,8135,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
510,7955,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
511,8158,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
512,8127,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
513,7978,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
514,8002,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
515,7414,Furesø,24,Østsjælland,5,Sjælland,2,Danmark,1
516,7577,Guldborgsund,30,Københavns omegn,2,Hovedstaden,1,Danmark,1
517,8001,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
518,7421,Frederikssund,23,Østsjælland,5,Sjælland,2,Danmark,1
519,7426,Allerød,5,Østsjælland,5,Sjælland,2,Danmark,1
520,7995,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
521,7738,Faaborg-Midtfyn,15,Østjylland,10,Midtjylland,4,Danmark,1
522,9259,Sønderborg,87,Nordjylland,11,Nordjylland,5,Danmark,1
523,7411,Egedal,13,Østsjælland,5,Sjælland,2,Danmark,1
524,8169,Norddjurs,62,Vestjylland,9,Midtjylland,4,Danmark,1
525,8380,Jammerbugt,47,Fyn,7,Syddanmark,3,Danmark,1
526,8839,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
527,7118,Gentofte,25,Bornholm,4,Hovedstaden,1,Danmark,1
528,8983,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
529,9314,Lemvig,55,Sydjylland,8,Syddanmark,3,Danmark,1
530,8619,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
531,8044,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
532,8804,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
533,8060,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
534,7587,Guldborgsund,30,Københavns omegn,2,Hovedstaden,1,Danmark,1
535,8594,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
536,9289,Ikast-Brande,45,Sydjylland,8,Syddanmark,3,Danmark,1
537,8136,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
538,7058,København,51,Nordsjælland,3,Hovedstaden,1,Danmark,1
539,7295,Holbæk,39,Københavns omegn,2,Hovedstaden,1,Danmark,1
540,8033,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
541,7216,Køge,52,Byen København,1,Hovedstaden,1,Danmark,1
542,8234,Norddjurs,62,Vestjylland,9,Midtjylland,4,Danmark,1
543,8972,Haderslev,31,Nordjylland,11,Nordjylland,5,Danmark,1
544,7215,Køge,52,Byen København,1,Hovedstaden,1,Danmark,1
545,8505,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
546,7464,Næstved,65,Københavns omegn,2,Hovedstaden,1,Danmark,1
547,8741,Holstebro,40,Sydjylland,8,Syddanmark,3,Danmark,1
548,7432,Gribskov,29,Østsjælland,5,Sjælland,2,Danmark,1
549,8220,Syddjurs,86,Vestjylland,9,Midtjylland,4,Danmark,1
550,7449,Hørsholm,44,Østsjælland,5,Sjælland,2,Danmark,1
551,7289,Holbæk,39,Københavns omegn,2,Hovedstaden,1,Danmark,1
552,7998,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
553,8518,Vesthimmerlands,95,Fyn,7,Syddanmark,3,Danmark,1
554,8938,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
555,7903,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
556,7879,Odense,67,Østjylland,10,Midtjylland,4,Danmark,1
557,7514,Næstved,65,Københavns omegn,2,Hovedstaden,1,Danmark,1
558,8024,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
559,8335,Rebild,70,Fyn,7,Syddanmark,3,Danmark,1
560,9006,Sønderborg,87,Nordjylland,11,Nordjylland,5,Danmark,1
561,8331,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
562,7369,Ringsted,72,Københavns omegn,2,Hovedstaden,1,Danmark,1
563,8149,Mariagerfjord,59,Fyn,7,Syddanmark,3,Danmark,1
564,8071,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
565,7811,Assens,6,Østjylland,10,Midtjylland,4,Danmark,1
566,7179,Lejre,54,Byen København,1,Hovedstaden,1,Danmark,1
567,8211,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
568,7169,Roskilde,73,Byen København,1,Hovedstaden,1,Danmark,1
569,8978,Haderslev,31,Nordjylland,11,Nordjylland,5,Danmark,1
570,7202,Solrød,81,Byen København,1,Hovedstaden,1,Danmark,1
571,7961,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
572,7463,Næstved,65,Københavns omegn,2,Hovedstaden,1,Danmark,1
573,7946,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
574,7682,Svendborg,85,Østjylland,10,Midtjylland,4,Danmark,1
575,7916,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
576,9167,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
577,8156,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
578,9141,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
579,7952,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
580,8057,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
581,7386,Sorø,82,Københavns omegn,2,Hovedstaden,1,Danmark,1
582,8279,Rebild,70,Fyn,7,Syddanmark,3,Danmark,1
583,8590,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
584,9265,Billund,8,Nordjylland,11,Nordjylland,5,Danmark,1
585,8981,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
586,9011,Aabenraa,1,Nordjylland,11,Nordjylland,5,Danmark,1
587,8939,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
588,7185,Egedal,13,Østsjælland,5,Sjælland,2,Danmark,1
589,7583,Guldborgsund,30,Københavns omegn,2,Hovedstaden,1,Danmark,1
590,7153,Høje-Taastrup,43,Bornholm,4,Hovedstaden,1,Danmark,1
591,8301,Rebild,70,Fyn,7,Syddanmark,3,Danmark,1
592,8805,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
593,8450,Brønderslev,11,Fyn,7,Syddanmark,3,Danmark,1
594,7139,Rødovre,75,Bornholm,4,Hovedstaden,1,Danmark,1
595,8756,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
596,9022,Aabenraa,1,Nordjylland,11,Nordjylland,5,Danmark,1
597,7924,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
598,7362,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
599,8221,Norddjurs,62,Vestjylland,9,Midtjylland,4,Danmark,1
600,7473,Næstved,65,Københavns omegn,2,Hovedstaden,1,Danmark,1
601,8244,Syddjurs,86,Vestjylland,9,Midtjylland,4,Danmark,1
602,8390,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
603,8381,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
604,8767,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
605,8576,Skive,79,Sydjylland,8,Syddanmark,3,Danmark,1
606,8792,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
607,8492,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
608,8379,Jammerbugt,47,Fyn,7,Syddanmark,3,Danmark,1
609,7360,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
610,8533,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
611,7954,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
612,8860,Lemvig,55,Sydjylland,8,Syddanmark,3,Danmark,1
613,7116,Gentofte,25,Bornholm,4,Hovedstaden,1,Danmark,1
614,9007,Sønderborg,87,Nordjylland,11,Nordjylland,5,Danmark,1
615,7381,Faxe,18,Københavns omegn,2,Hovedstaden,1,Danmark,1
616,7644,Guldborgsund,30,Københavns omegn,2,Hovedstaden,1,Danmark,1
617,8339,Rebild,70,Fyn,7,Syddanmark,3,Danmark,1
618,8274,Vesthimmerlands,95,Fyn,7,Syddanmark,3,Danmark,1
619,8318,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
620,7906,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
621,7737,Faaborg-Midtfyn,15,Østjylland,10,Midtjylland,4,Danmark,1
622,9017,Aabenraa,1,Nordjylland,11,Nordjylland,5,Danmark,1
623,9100,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
624,9083,Høje-Taastrup,43,Bornholm,4,Hovedstaden,1,Danmark,1
625,9126,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
626,7320,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
627,9318,Guldborgsund,30,Københavns omegn,2,Hovedstaden,1,Danmark,1
628,7623,Lolland,56,Københavns omegn,2,Hovedstaden,1,Danmark,1
629,9009,Sønderborg,87,Nordjylland,11,Nordjylland,5,Danmark,1
630,9311,Rudersdal,74,Østsjælland,5,Sjælland,2,Danmark,1
631,7977,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
632,9168,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
633,8137,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
634,8186,Mariagerfjord,59,Fyn,7,Syddanmark,3,Danmark,1
635,8795,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
636,7813,Assens,6,Østjylland,10,Midtjylland,4,Danmark,1
637,8940,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
638,7739,Faaborg-Midtfyn,15,Østjylland,10,Midtjylland,4,Danmark,1
639,7971,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
640,8928,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
641,7461,Frederikssund,23,Østsjælland,5,Sjælland,2,Danmark,1
642,8278,Vesthimmerlands,95,Fyn,7,Syddanmark,3,Danmark,1
643,7930,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
644,8242,Syddjurs,86,Vestjylland,9,Midtjylland,4,Danmark,1
645,8028,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
646,8897,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
647,8039,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
648,8227,Syddjurs,86,Vestjylland,9,Midtjylland,4,Danmark,1
649,7940,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
650,7945,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
651,7342,Sorø,82,Københavns omegn,2,Hovedstaden,1,Danmark,1
652,8834,Holstebro,40,Sydjylland,8,Syddanmark,3,Danmark,1
653,7154,Furesø,24,Østsjælland,5,Sjælland,2,Danmark,1
654,7070,København,51,Nordsjælland,3,Hovedstaden,1,Danmark,1
655,8435,Frederikshavn,22,Fyn,7,Syddanmark,3,Danmark,1
656,7177,Lejre,54,Byen København,1,Hovedstaden,1,Danmark,1
657,7900,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
658,8902,Esbjerg,14,Nordjylland,11,Nordjylland,5,Danmark,1
659,8625,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
660,8612,Ikast-Brande,45,Sydjylland,8,Syddanmark,3,Danmark,1
661,8493,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
662,8801,Ikast-Brande,45,Sydjylland,8,Syddanmark,3,Danmark,1
663,8503,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
664,8592,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
665,8987,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
666,7325,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
667,8980,Haderslev,31,Nordjylland,11,Nordjylland,5,Danmark,1
668,9232,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
669,7188,Ballerup,7,Bornholm,4,Hovedstaden,1,Danmark,1
670,7770,Nyborg,64,Østjylland,10,Midtjylland,4,Danmark,1
671,8280,Rebild,70,Fyn,7,Syddanmark,3,Danmark,1
672,8759,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
673,8930,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
674,8098,Odder,66,Vestjylland,9,Midtjylland,4,Danmark,1
675,8758,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
676,8455,Hjørring,38,Fyn,7,Syddanmark,3,Danmark,1
677,7532,Faxe,18,Københavns omegn,2,Hovedstaden,1,Danmark,1
678,8959,Tønder,90,Nordjylland,11,Nordjylland,5,Danmark,1
679,8755,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
680,7152,Høje-Taastrup,43,Bornholm,4,Hovedstaden,1,Danmark,1
681,7986,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
682,8868,Varde,92,Nordjylland,11,Nordjylland,5,Danmark,1
683,8276,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
684,7864,Nordfyns,63,Østjylland,10,Midtjylland,4,Danmark,1
685,8342,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
686,7324,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
687,9030,Esbjerg,14,Nordjylland,11,Nordjylland,5,Danmark,1
688,8727,Thisted,88,Fyn,7,Syddanmark,3,Danmark,1
689,8527,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
690,7445,Fredensborg,19,Østsjælland,5,Sjælland,2,Danmark,1
691,7871,Kerteminde,49,Østjylland,10,Midtjylland,4,Danmark,1
692,9042,Tønder,90,Nordjylland,11,Nordjylland,5,Danmark,1
693,8056,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
694,9021,Aabenraa,1,Nordjylland,11,Nordjylland,5,Danmark,1
695,8876,Varde,92,Nordjylland,11,Nordjylland,5,Danmark,1
696,7509,Vordingborg,97,Københavns omegn,2,Hovedstaden,1,Danmark,1
697,7885,Faaborg-Midtfyn,15,Østjylland,10,Midtjylland,4,Danmark,1
698,9032,Tønder,90,Nordjylland,11,Nordjylland,5,Danmark,1
699,7335,Næstved,65,Københavns omegn,2,Hovedstaden,1,Danmark,1
700,8155,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
701,8427,Brønderslev,11,Fyn,7,Syddanmark,3,Danmark,1
702,8507,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
703,8288,Vesthimmerlands,95,Fyn,7,Syddanmark,3,Danmark,1
704,8469,Hjørring,38,Fyn,7,Syddanmark,3,Danmark,1
705,9197,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
706,7125,Rudersdal,74,Østsjælland,5,Sjælland,2,Danmark,1
707,8751,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
708,8982,Haderslev,31,Nordjylland,11,Nordjylland,5,Danmark,1
709,8400,Jammerbugt,47,Fyn,7,Syddanmark,3,Danmark,1
710,8784,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
711,8705,Morsø,61,Fyn,7,Syddanmark,3,Danmark,1
712,7814,Assens,6,Østjylland,10,Midtjylland,4,Danmark,1
713,7727,Nyborg,64,Østjylland,10,Midtjylland,4,Danmark,1
714,7531,Faxe,18,Københavns omegn,2,Hovedstaden,1,Danmark,1
715,7190,Tårnby,89,Nordsjælland,3,Hovedstaden,1,Danmark,1
716,7271,Kalundborg,48,Københavns omegn,2,Hovedstaden,1,Danmark,1
717,8144,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
718,7253,Kalundborg,48,Københavns omegn,2,Hovedstaden,1,Danmark,1
719,9043,Tønder,90,Nordjylland,11,Nordjylland,5,Danmark,1
720,8627,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
721,7287,Holbæk,39,Københavns omegn,2,Hovedstaden,1,Danmark,1
722,8777,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
723,7787,Odense,67,Østjylland,10,Midtjylland,4,Danmark,1
724,8245,Syddjurs,86,Vestjylland,9,Midtjylland,4,Danmark,1
725,7462,Næstved,65,Københavns omegn,2,Hovedstaden,1,Danmark,1
726,8357,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
727,8994,Sønderborg,87,Nordjylland,11,Nordjylland,5,Danmark,1
728,7855,Nordfyns,63,Østjylland,10,Midtjylland,4,Danmark,1
729,9285,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
730,7148,Albertslund,4,Bornholm,4,Hovedstaden,1,Danmark,1
731,8495,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
732,7371,Ringsted,72,Københavns omegn,2,Hovedstaden,1,Danmark,1
733,8869,Varde,92,Nordjylland,11,Nordjylland,5,Danmark,1
734,7609,Guldborgsund,30,Københavns omegn,2,Hovedstaden,1,Danmark,1
735,7968,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
